raman_shift_cm-1,PS_01,PS_02,PS_03,PET_01,PET_02,PMMA_01,PMMA_02,CAL_01,CAL_02,ARA_01,ARA_02,SI_01,XA_01,XB_01
1411.2414,856.5734,1152.7412,477.6547,123.4332,564.3687,1626.3703,138.1586,427.4084,461.5916,312.6149,329.1258,-230.7696,497.7144,327.47
1413.0987,618.2812,281.5681,1025.5579,940.9214,-188.2364,1258.017,1224.837,100.2677,10.6275,816.8013,878.4067,560.9544,525.6844,186.3116
1414.956,1452.5263,1152.622,985.9498,493.3986,-506.4037,1080.08,732.5997,824.8805,198.0193,-56.7467,506.526,366.0088,170.7475,74.2633
1416.8133,509.1765,522.4209,876.3377,267.371,749.8275,1381.9296,1627.701,706.419,1777.4555,-146.8991,1190.4008,623.9997,868.935,470.3509
1418.6706,1670.0761,647.9018,213.6211,1049.4016,-33.8872,1472.244,1692.149,238.8527,1400.8944,566.8462,662.8172,26.0698,311.0243,249.359
1420.5279,789.0477,1599.9155,1190.3881,519.4349,699.2758,809.9303,1697.269,659.2653,998.4266,316.0426,290.7612,749.323,362.567,257.6936
1422.3851,656.0696,199.184,1025.1595,75.717,-122.6325,1446.5595,1640.4196,1368.8046,1787.656,-38.1535,635.8194,135.9016,725.9098,606.5497
1424.2424,1584.3424,421.4826,1088.0787,657.4985,263.363,1398.3533,2348.4748,1997.7375,1721.5578,595.2334,1014.7294,-57.9074,852.5922,360.9885
1426.0997,969.9801,1302.5716,1842.6792,897.6802,352.7696,1955.8024,1911.347,2074.0674,2763.6133,-292.5142,119.0791,320.8193,420.1486,-644.8546
1427.957,1269.7103,1023.9399,1530.372,380.8,166.2163,2622.1711,2129.9412,2399.5901,3433.4234,691.4731,873.8477,737.3543,292.9084,926.6971
1429.8143,1335.5819,1612.2103,1171.3821,642.0847,151.6265,3334.9688,2029.0469,3657.54,3036.842,462.352,480.8245,915.3764,980.7665,186.362
1431.6716,1367.8821,1522.4826,1945.8583,490.4801,594.1834,3066.1472,3777.1129,4351.3659,5074.9429,-100.5495,319.4665,233.8057,733.0908,558.8983
1433.5288,2232.894,1949.7954,1853.0994,256.0554,531.817,3667.4715,3854.3752,5168.4889,5920.6149,463.5734,393.1456,-229.0766,84.3478,467.0551
1435.3861,1998.2913,2603.8536,2040.8768,82.3517,1136.7715,4778.7672,4200.2113,5951.1464,7200.1733,442.6777,-59.1156,826.5625,501.6805,606.5174
1437.2434,3096.1734,2228.3562,3142.7823,821.8096,368.6023,4462.8327,4900.4626,5310.1277,4881.7413,228.5308,187.3189,612.715,-85.6277,249.9953
1439.1007,3555.9009,4156.5616,3839.4283,380.3081,106.3506,6333.9612,7273.7353,4772.1822,4370.5621,1125.0642,424.5672,491.1735,741.6943,-767.9709
1440.958,4796.2011,3796.0875,4289.8531,34.3933,777.8398,9553.8837,8212.7721,3025.0408,3907.8326,934.9911,409.8212,-165.7859,579.9943,116.8937
1442.8152,4823.1503,5808.0939,5237.2624,-93.1976,801.8523,12194.5229,12101.2909,2331.2909,2260.3471,536.7796,247.2558,1061.9859,546.5905,864.0363
1444.6725,8332.6334,7776.4942,8250.0844,474.4767,445.0905,15977.2258,16197.4589,2532.0438,1975.7644,410.8581,611.0909,202.7221,422.1773,450.6501
1446.5298,10840.1045,10229.1379,10325.246,12.6133,455.225,22025.2493,22042.6725,1273.155,1801.0701,496.8004,480.3434,418.1314,-29.6519,602.3461
1448.3871,13582.5058,13151.8294,13166.9316,610.7776,151.645,26436.9636,27263.7042,1785.117,1480.3513,1886.5621,1093.1713,604.658,387.3946,454.8137
1450.2444,14308.6206,14196.2256,14829.8347,297.4294,482.4549,28810.3065,28539.9765,1390.1065,1496.8789,1326.7375,475.1326,714.9411,198.7045,82.7845
1452.1017,13668.2165,13956.0188,13064.969,270.652,-166.1773,25822.7594,24983.7947,368.2948,545.1718,1980.2841,2007.3576,-115.5364,603.6108,886.9037
1453.9589,11124.6608,11411.1101,11699.4955,158.354,-659.3376,19741.7229,19998.0535,912.5288,1041.7613,2303.4669,1485.7258,421.7676,703.7042,807.5881
1455.8162,7992.0367,7660.529,9000.8232,1179.2801,414.1904,15398.4205,15211.7509,816.5606,653.1777,2737.1124,2706.4149,541.7587,485.9776,-82.3774
1457.6735,6056.8434,6226.3202,6716.8998,695.7718,335.2599,10862.7654,10602.4276,725.0972,1114.8472,2976.0311,3544.9661,-419.9572,657.3405,693.2681
1459.5308,4711.4776,4397.7764,4704.9047,543.4206,687.5964,8923.6026,7776.3519,654.6998,843.1756,4354.1752,4508.3339,43.8277,183.8267,443.4219
1461.3881,3781.9884,3842.5179,4346.9863,492.8437,707.4929,6502.0413,5793.0934,449.4672,871.8434,4878.3947,4763.8988,-291.4006,473.6343,547.1858
1463.2454,3635.6698,3283.2565,3506.5514,381.6234,-266.002,5729.7702,5525.5095,768.195,1175.227,5316.3229,5090.9752,83.4506,201.6173,62.9554
1465.1026,3053.9141,2656.3236,2898.9911,431.285,533.6338,4757.845,3875.1575,974.4964,154.4822,4442.6138,4640.1197,-31.0233,-368.7863,-229.2552
1466.9599,1856.6037,1703.2431,2076.3404,677.3287,190.4827,3541.4431,3746.1816,476.4703,783.4814,4004.3436,3064.5072,948.4835,-714.4725,153.1079
1468.8172,1677.115,1911.4282,1321.2976,331.4268,309.7517,3083.5222,3162.0298,254.041,51.2257,3033.5645,2047.4516,242.2664,370.4119,440.8991
1470.6745,1347.063,1413.9142,859.2624,-48.804,213.5505,2858.9534,1894.8221,642.2171,245.7428,1134.156,1796.4749,-45.8897,294.989,168.6613
1472.5318,1426.4337,1122.3277,1241.4602,1219.3959,397.4781,2091.9208,2574.0648,560.1832,1109.5029,1478.6221,1489.8112,-40.5483,787.3085,35.8555
1474.3891,1359.4219,1655.2627,897.1716,-597.8179,981.7279,1862.3106,2419.4449,852.7711,432.0694,599.9907,1270.685,-691.7929,353.7073,361.585
1476.2463,1155.7365,1460.9226,405.7117,860.4799,906.2381,2189.6186,1573.0017,1014.0753,427.5901,999.0511,1301.2823,416.5551,606.6002,733.7449
1478.1036,679.9752,1471.2787,639.9326,99.9257,110.4821,2208.6158,1627.414,1074.5874,-455.5473,637.6444,897.7061,312.4836,686.9323,1301.4197
1479.9609,1052.5098,346.2273,1280.3248,383.1835,479.8307,1743.5408,1722.8088,873.2683,1045.143,210.1185,562.2452,384.3734,771.3367,168.8337
1481.8182,747.979,1032.0885,1184.1322,487.8805,312.8087,1060.0509,1321.368,-361.5876,846.1119,118.4169,1024.4149,545.2264,282.0081,711.4229
1483.6755,1354.6059,556.3204,497.6088,-14.718,333.8975,1118.7805,1038.7853,587.8301,998.7011,1285.9218,1625.3477,995.0574,300.5142,512.2512
1485.5327,241.826,514.8552,-224.8397,1127.2182,694.6303,1401.3304,891.0493,638.7598,451.3529,-497.6874,923.7992,127.6047,152.9402,2.4819
1487.39,1414.4654,1157.0379,808.2087,-115.3911,650.2372,-71.7013,1010.8855,252.6815,799.5255,350.522,297.0504,397.905,342.936,777.5312
1489.2473,757.8979,1349.844,875.6622,1106.0291,-264.8302,1086.1268,825.332,302.8861,321.8808,1374.0013,833.5672,1013.2759,-664.8651,927.8994
1491.1046,612.8783,125.2876,497.5493,537.8227,269.5199,610.5185,1042.9739,878.1222,184.5244,1003.5326,861.8823,-369.9009,649.0587,663.8825
1492.9619,950.446,583.8359,895.242,682.1732,925.6769,85.1057,1066.4424,723.5266,-0.2951,438.5528,116.5992,642.5882,-300.4187,303.2008
1494.8192,505.6252,59.7086,1086.2078,668.2405,538.9562,1079.2475,1166.404,48.2533,115.1498,324.2955,448.2158,-59.5574,430.0837,-215.0317
1496.6764,543.0036,1124.5197,656.103,-52.7557,63.8187,1086.0176,946.1166,396.352,571.0856,28.7908,943.9616,879.2222,184.4091,525.8285
1498.5337,1223.6856,1413.9754,938.5142,-299.6495,-264.3039,658.0776,1190.7563,99.3698,-186.9796,-136.167,730.5237,326.078,47.3829,931.0662
1500.391,900.1996,583.9416,756.4783,189.2971,954.4056,1121.2854,1221.8415,467.9331,164.1838,796.8517,769.7598,679.0159,520.1039,975.2078
1502.2483,586.4462,419.9749,675.2597,42.8272,265.1995,191.1421,633.7861,949.7153,-786.6915,1044.8549,22.5585,694.6664,789.6582,385.2832
1504.1056,761.8036,1066.2519,429.6903,1024.7978,671.1693,983.0062,315.5833,560.605,552.7167,819.5788,1025.5381,859.0474,678.94,164.6454
1505.9629,309.746,536.0278,964.4415,66.1457,382.1152,1102.6531,1164.558,258.2352,1208.0889,611.5875,204.7649,175.5266,330.6133,284.3703
1507.8201,102.394,689.7077,96.0562,-98.1323,907.4317,651.8737,1047.1639,-521.5245,279.5787,879.0104,472.6233,828.3896,-50.7967,1183.6244
1509.6774,1004.1398,848.3827,576.4997,403.2397,590.9924,1262.5069,303.2077,755.6437,434.8544,933.6338,838.933,660.9267,580.0885,759.1298
1511.5347,945.9244,795.3134,1179.1372,1045.2297,-75.6648,260.964,968.1397,62.6988,97.3098,1058.7801,408.5717,-369.345,382.2954,1299.4825
1513.392,651.227,694.1986,289.0928,533.044,425.9892,383.786,715.0276,-302.6918,336.3531,273.8398,204.2738,249.5458,616.0943,488.2062
1515.2493,-42.077,583.8191,579.4231,543.3579,328.4064,502.8776,1130.0905,-45.8121,552.8912,1239.6773,735.3624,875.6465,893.7,600.5642
1517.1065,548.8574,730.759,-152.4972,478.7047,868.3061,196.9517,1242.1112,853.4975,708.1819,-38.7861,360.7138,5.504,629.6502,661.08
1518.9638,166.8356,740.5085,725.7439,280.3189,863.4753,357.201,503.7231,925.5945,891.7016,81.8778,-92.8787,960.975,141.4931,904.2953
1520.8211,416.7092,589.3,1196.4667,-0.533,341.9131,778.1551,1016.8629,875.3142,891.8283,767.5925,428.3737,-178.4998,802.5459,996.0777
1522.6784,433.2431,282.4893,1362.7056,104.5543,964.7781,289.9688,817.585,360.3147,186.1128,111.2407,460.3081,664.991,-80.7796,664.0684
1524.5357,29.9157,1002.5442,428.0398,874.9018,870.1758,436.7873,59.1991,497.5408,558.6678,-299.1044,513.3737,285.3577,249.6769,833.5999
1526.393,625.5201,1288.2153,869.7936,687.0745,641.4222,1094.6367,162.1828,193.1514,120.5918,308.0164,-353.5356,422.0732,119.1296,1359.8229
1528.2502,1053.2016,191.9765,597.3418,283.432,370.8611,318.9489,589.8958,-114.6107,653.0592,470.0407,614.691,330.0448,614.2674,2017.9735
1530.1075,157.9519,698.5211,637.0765,697.3562,704.4823,333.9836,229.4931,723.8588,-439.6082,20.5971,720.0636,124.782,-722.2826,1651.1011
1531.9648,693.3529,762.4232,268.8572,896.8899,505.3351,105.8388,-92.7771,433.7728,866.6549,-85.6618,240.5988,789.0022,160.7324,1960.3939
1533.8221,1270.9061,509.304,275.8294,27.303,316.3836,798.2315,-202.1102,-693.1189,760.69,297.5243,468.5438,360.5304,-233.2806,2927.3773
1535.6794,330.1776,816.7597,881.2541,497.459,8.4956,1149.0622,775.4635,42.4949,97.3315,596.8152,638.3804,618.2307,-239.2244,2667.4189
1537.5367,464.1064,789.6665,1542.5353,1000.8984,288.9571,230.8228,346.5529,869.9821,754.8037,621.8464,-339.408,173.521,-90.0838,3094.2423
1539.3939,224.0685,371.0063,219.2337,400.8535,894.5321,588.9603,211.0074,248.5871,-435.9214,-139.416,121.5224,-59.4324,-97.3306,4958.7842
1541.2512,220.0062,489.2847,919.7937,779.8312,370.9842,365.7672,474.3811,-318.851,322.0446,-86.8842,398.9132,638.4836,561.702,6707.8048
1543.1085,928.8408,469.715,1082.8945,1153.6705,-288.2324,420.5698,438.2964,438.0608,255.4351,-255.2037,501.2656,550.557,947.4563,8660.1859
1544.9658,1289.7118,926.8657,641.6975,143.9728,30.9711,430.9654,-249.2949,-71.1478,470.2206,273.4309,776.4359,682.5667,432.625,12306.1644
1546.8231,116.934,645.7007,1120.2394,-865.5306,207.0311,817.8833,478.5208,665.8392,391.6029,392.4408,1059.3654,766.8785,138.9056,15826.6211
1548.6804,864.7422,753.1743,1045.3961,743.8186,532.0248,633.0199,311.7732,369.2461,692.4014,200.8866,-142.5882,342.1188,1467.7533,18303.85
1550.5376,468.293,532.738,1392.5941,302.7645,10.7067,632.1445,-1116.4313,967.6965,-376.4315,287.1991,-351.3493,221.2466,564.8421,20715.2028
1552.3949,1641.9823,1121.1897,667.6147,414.9561,994.1717,219.4392,-536.239,725.5349,408.1494,5.8329,82.8656,-257.7145,298.742,17108.7841
1554.2522,893.947,1202.3168,824.499,567.9352,624.1968,779.2881,381.9824,412.1197,1290.7952,-31.7236,937.4011,-26.4685,-279.8541,13057.5498
1556.1095,779.8681,1306.4748,954.6352,830.3733,258.9045,262.5235,417.4587,29.2747,686.6884,-79.3903,622.9775,467.0,46.1933,10166.3095
1557.9668,423.7163,528.4746,683.8106,592.1399,228.0733,252.4288,741.9392,679.7707,306.2003,-195.2017,424.4188,664.5634,566.2518,6496.152
1559.824,1020.5019,834.0437,1103.0762,1239.1311,342.6694,-96.1526,-225.4762,550.075,11.2174,603.1793,-47.0086,282.3364,613.9646,5258.4694
1561.6813,1353.7451,1193.0967,1439.0236,250.2293,658.9055,-101.7249,346.831,597.3356,233.1064,485.7432,691.5485,198.0167,1003.2938,3872.4715
1563.5386,1044.9258,1284.1948,1340.6361,1144.8188,502.4166,301.536,627.5068,1404.9283,-87.6275,182.8002,645.8852,456.23,236.7281,3095.6183
1565.3959,1947.4921,1259.1415,1809.274,480.5047,687.273,-14.6716,223.6839,75.2124,537.1201,383.0931,23.7489,1276.7285,747.7205,2246.8297
1567.2532,2097.5912,2603.8715,1529.3497,549.7962,1008.7085,699.0963,1142.4732,440.8329,510.0561,154.9012,971.5434,103.9006,313.4241,2234.8828
1569.1105,2316.3188,2156.1047,1806.3545,529.756,325.3871,950.955,148.3104,486.3261,471.7892,438.1419,871.4679,492.8686,30.1029,1358.5935
1570.9677,2110.77,2179.3861,2334.4355,-38.9332,261.9946,376.6273,583.1578,854.8671,-356.3226,-135.3788,422.1354,759.3563,754.7412,1846.972
1572.825,3554.9849,2999.1677,3163.047,1005.1411,-108.5023,279.8281,470.7191,-280.1176,-324.5207,537.0018,760.1704,-109.9322,1147.4652,967.0181
1574.6823,3606.7345,3724.5165,3697.3224,655.7642,531.4725,-246.8188,75.8692,157.4619,140.8331,727.1867,306.5625,308.1164,-79.5182,1304.7731
1576.5396,6264.5872,5524.3798,5376.733,451.321,1055.4091,7.0064,-19.0485,-99.8164,-22.5362,899.4668,26.1476,15.6699,707.9371,1458.9139
1578.3969,8397.2107,7580.25,6818.4391,758.3092,1319.0042,745.3696,569.5288,328.1939,211.1345,738.7951,-639.428,272.2198,-126.075,836.082
1580.2542,10198.6998,10305.2851,10318.1663,225.0753,858.5104,1177.0838,-103.383,716.2846,59.6366,277.0265,-211.7297,368.0957,-436.5261,1223.8087
1582.1114,12223.4415,13205.5828,13518.6202,879.9134,1124.7995,36.5476,686.9602,446.5085,521.8439,-76.8422,402.7657,-22.752,2.0382,1251.5673
1583.9687,13111.9435,13778.3106,12941.5517,1742.6322,367.2318,-288.5742,673.8069,195.7982,-201.2992,446.6602,366.0541,420.0785,183.4794,340.4401
1585.826,11215.0233,10888.8846,11136.2955,1114.878,145.4162,482.1645,264.1039,862.8398,308.6111,28.5892,525.0067,741.1171,23.211,598.6929
1587.6833,8363.8176,8067.4217,7957.8526,693.0315,989.9475,411.8242,665.2469,118.8935,967.0964,357.9467,1201.5836,112.2991,257.5522,568.4427
1589.5406,6773.8601,7016.1751,6831.0225,1055.2955,719.9123,799.1328,357.5023,-62.7044,453.6117,884.7602,740.5173,1240.2523,703.6976,689.5404
1591.3978,5412.1951,5611.8341,6877.7772,1337.83,1630.8586,1034.0617,193.9662,-259.2081,981.0241,322.1679,296.6795,543.4306,541.5839,1061.9317
1593.2551,5578.6337,6059.4155,6055.834,1637.8385,1378.0283,16.192,1064.6856,489.0023,8.3897,83.4366,412.3882,193.4561,659.8176,1044.1383
1595.1124,6850.6553,6624.7638,7282.4331,2168.5668,1362.4521,772.6411,121.3496,-80.2832,92.5251,21.8509,-220.5995,216.6672,414.1753,901.5814
1596.9697,9313.0916,9002.7506,8733.9703,1719.3974,1842.5108,-13.8419,-90.9404,1194.8283,735.2328,458.0701,429.3358,822.6339,-142.2637,728.9325
1598.827,12919.387,13594.6649,13122.7468,1947.1834,2255.5426,883.4203,966.2676,441.4343,487.2071,-78.9052,75.7374,-60.7343,371.3821,196.0432
1600.6843,18513.0097,18140.5055,19172.8617,2877.3955,2872.2434,686.4541,-234.7412,-75.7504,279.4969,-47.4707,-223.2765,-106.6806,-54.2709,784.9163
1602.5415,22655.6067,22471.8783,21638.7751,3896.2654,3634.6655,277.1968,842.5209,-330.0113,570.3364,471.8676,990.6276,-402.7684,436.4653,158.9842
1604.3988,17532.711,16974.5527,16852.9501,4737.7728,4221.585,-252.7604,234.3524,405.0586,-35.9102,-323.187,282.5493,-110.3265,727.6253,382.2165
1606.2561,11335.066,11415.368,11412.9152,6171.1905,6046.6197,392.8388,-180.3944,977.2271,386.7594,72.6416,218.0514,-58.0897,664.7706,438.2507
1608.1134,7836.9595,7289.3974,7648.1426,9654.1181,9751.2975,10.1363,478.7615,689.2717,129.7604,-421.0717,627.3049,144.4684,374.9463,1015.148
1609.9707,5415.5335,4946.7385,4962.1301,14586.5911,14219.1309,73.5469,268.0225,1037.5119,-461.8331,360.1388,60.2478,983.8887,73.2799,1281.1139
1611.828,3511.5875,4046.2196,3886.5386,23327.2788,22536.6159,810.3214,267.5468,156.0533,-6.9739,285.5841,209.1055,780.9227,552.2947,847.843
1613.6852,2790.6012,3291.4503,2721.1948,28262.7471,29197.2694,544.7964,385.6148,169.259,281.0777,-189.8086,159.326,-224.021,-187.3438,197.3539
1615.5425,1803.974,2352.3331,2243.4364,25885.2358,25759.163,589.414,1113.548,213.1823,67.0054,382.7801,787.4658,-69.7169,-485.4161,597.9588
1617.3998,2619.7185,1619.1304,2052.8312,17171.5475,16630.2331,91.8012,252.6862,207.8737,333.0434,253.5415,-138.6669,582.2053,0.1102,105.8449
1619.2571,1287.444,1580.8015,1703.59,10568.2802,10763.5375,-56.4664,704.8065,158.3863,-70.5892,-615.1907,-177.9928,72.7993,-319.6341,673.5072
1621.1144,1592.9089,1354.5063,1519.7249,7752.1927,7192.34,532.3519,1172.2917,370.7014,167.1804,12.9753,-201.6568,1144.9856,277.6599,644.2802
1622.9717,1692.4349,1117.0758,863.4075,4892.1572,4527.5522,553.6326,216.3185,422.8962,788.9024,325.5389,205.0794,658.4615,188.5368,463.153
1624.8289,2180.1064,1040.618,1127.4353,4146.4885,4293.2682,331.3456,789.9186,472.9238,-35.611,526.2258,82.7515,-267.6018,256.238,1146.3597
1626.6862,1243.2904,1275.8754,1119.5756,2149.9806,3666.2522,1254.903,623.2736,920.6472,187.1224,602.5982,108.0008,1249.7944,535.8363,1304.0431
1628.5435,1046.8447,716.8254,1126.5281,2891.1946,2725.1045,241.0076,1636.4516,250.6347,369.3191,-174.936,-503.8935,272.5999,1290.074,-229.261
1630.4008,777.151,1029.5919,1184.6755,1816.8045,1053.9004,573.9056,846.6228,-472.0779,679.4927,321.6883,75.4663,142.1425,739.7987,182.2915
1632.2581,384.8657,730.8292,839.4767,1447.8719,1874.9179,19.4589,637.5142,616.3464,97.5583,331.3861,-88.6796,-217.2203,563.0742,585.9634
1634.1153,774.913,864.571,533.6633,986.7627,1079.6376,392.2382,285.1261,866.4654,-180.4557,483.0681,308.4042,-125.3513,-113.3929,440.2906
1635.9726,557.0234,710.4768,134.1043,1126.1476,1516.7217,701.5728,699.244,1119.7778,820.4894,234.2138,-885.299,343.8303,327.9681,791.886
1637.8299,355.1003,319.5899,957.0824,610.1356,1166.2429,737.6558,613.4329,798.768,55.4479,26.8764,399.7805,23.0822,232.5809,1053.1053
1639.6872,534.9492,400.4513,499.9273,894.8459,1539.7476,315.2795,851.6429,30.9382,620.0358,927.1461,547.1969,414.2459,417.6242,233.3399
1641.5445,231.1366,-552.3455,587.3437,1133.9653,837.8833,991.9519,492.9752,-399.3344,447.6129,644.919,162.6655,37.3549,439.8381,83.563
1643.4018,276.0975,368.2196,789.8229,-21.0294,199.2067,861.4006,578.3559,627.5131,-267.381,-87.7924,225.0151,275.9303,551.906,805.1111
1645.259,358.5644,-221.1196,81.7471,826.0549,1271.7939,628.3512,171.0628,430.9015,737.037,1360.8431,1169.842,327.58,638.8714,796.0584
1647.1163,750.8638,801.4504,630.0948,846.3661,774.5954,1098.2773,-18.209,1646.3967,657.0373,115.7361,-151.5622,-173.2741,67.2655,499.2818
1648.9736,659.918,1221.7752,651.7348,939.4172,695.3254,418.6979,888.1636,-467.5122,906.0957,26.531,563.5609,-106.5685,379.6599,178.5718
1650.8309,868.9387,-263.0294,620.0548,1261.589,1372.87,715.5778,563.0756,802.2322,363.0833,120.7503,1085.3415,-150.2787,462.7916,489.3763
1652.6882,562.1103,549.1585,733.1968,589.348,853.7596,1267.325,407.3487,58.6796,173.3431,47.387,345.7742,42.0526,1174.4909,147.6863
1654.5455,297.5511,409.7542,745.5431,1096.9397,1396.7502,889.9891,666.9459,269.3452,768.8456,124.1198,687.3172,-136.8415,613.6761,422.0263
1656.4027,-64.1956,-2.8825,269.8735,-366.843,501.7653,147.5635,95.2464,-156.765,178.6332,-132.2334,277.3665,979.0254,69.9573,1248.9232
1658.26,402.566,633.609,244.1928,648.1996,531.4379,84.508,-154.393,551.6118,-245.165,51.3433,-32.6327,741.235,221.5917,33.5768
1660.1173,-31.0602,277.9724,502.7277,665.7381,172.8469,736.245,309.7788,754.4814,262.0601,-619.2732,-158.0777,-470.4479,637.0205,858.9579
1661.9746,-339.7934,403.8493,863.377,988.3924,695.3729,835.0692,1164.2953,1105.197,275.8368,521.4336,49.4663,2.8814,1086.7826,283.433
1663.8319,1296.4006,623.967,426.8044,872.6442,747.3382,270.105,553.6078,777.8328,-526.5801,924.1382,-172.6468,-156.1488,992.0453,-72.6907
1665.6891,87.4637,1156.7841,279.5637,1278.3224,929.8387,627.1422,995.4019,38.3305,37.4844,309.8162,-348.3388,644.9765,416.8455,875.6388
1667.5464,592.8542,-677.7658,959.5743,1170.2869,747.9469,924.4716,694.8955,440.7234,842.8765,179.4794,590.3227,121.7191,496.087,684.9255
1669.4037,61.9413,454.1266,930.5048,1506.6337,842.0275,546.8625,967.0502,644.7499,762.3912,291.5215,-114.2454,84.0229,556.8751,336.0871
1671.261,202.9437,-210.3789,829.4487,405.6325,756.0395,591.9357,870.8483,1012.0862,466.7653,311.6959,432.3717,298.508,1121.1233,521.6609
1673.1183,236.8039,-60.5503,-851.9596,893.1736,1174.1797,210.7927,164.2178,1253.406,-137.949,-136.558,9.7428,257.1666,1031.2961,274.2387
1674.9756,489.227,687.8163,206.4926,896.4689,358.9157,490.5397,1185.3294,568.9006,-371.0374,426.5103,100.9453,513.7845,1102.8726,-271.8168
1676.8328,323.2272,907.6383,348.026,1188.5512,921.3693,804.3023,264.4449,25.83,818.4894,-72.8533,1226.2349,586.4806,864.7718,646.7584
1678.6901,1054.0778,104.9042,-354.2629,1197.3042,957.2597,-643.544,1078.6499,104.1927,404.5978,24.2218,309.3247,461.3531,1622.0046,448.3758
1680.5474,261.9832,124.6052,371.8933,711.3332,594.4449,849.0669,760.6137,605.4293,856.949,-149.6534,263.6469,404.0748,1714.4808,492.202
1682.4047,1201.3148,420.3288,-284.032,1008.1515,1512.5994,620.7463,1763.7951,195.1706,-124.7017,35.8238,-580.516,42.041,1109.3501,114.4802
1684.262,239.2128,2.9301,486.7774,1109.3839,206.788,1175.3667,435.3771,427.3111,328.2633,491.8652,-1.48,669.1639,1329.8152,-169.5466
1686.1193,103.7894,680.9231,520.3025,1555.252,1256.6081,98.0414,1372.9039,680.8921,-120.8173,-576.0144,76.1821,804.8097,2172.6346,312.76
1687.9765,794.2392,512.7409,373.9932,1479.1695,1117.0573,1351.5106,1329.117,452.766,268.9256,674.6379,3.294,37.1388,3130.4323,607.1817
1689.8338,465.2085,432.3165,1023.9354,1164.2902,1637.5221,675.5445,605.7274,78.1239,716.4372,370.8806,-93.154,684.6277,3730.6538,-716.9266
1691.6911,265.2823,422.6465,-151.3468,1240.6106,1408.2742,729.4977,1076.1435,1097.7147,709.2639,392.8105,-106.2346,113.6444,4578.0792,-29.7198
1693.5484,86.0867,267.8325,957.6522,1116.2,1538.0163,672.19,1551.8591,-142.8695,-249.824,843.9868,496.283,581.0388,6662.062,325.2768
1695.4057,212.5793,269.4996,780.966,1254.0939,1264.8799,1353.2048,1648.7789,-84.1609,391.5663,-2.5351,530.0649,-258.3709,8756.2455,601.0037
1697.263,676.9318,-449.0764,-337.2231,1831.6207,1919.0475,1258.6124,963.1193,-139.4973,-43.4839,590.1495,688.4674,-227.7353,11779.8899,719.7919
1699.1202,306.0549,287.5371,470.3231,1339.5196,1324.2864,896.3996,877.3534,74.6975,922.4065,28.8044,560.2018,-602.0543,16918.5286,581.5129
1700.9775,633.1651,624.3894,261.8424,2404.731,2020.4008,1551.2012,1098.0003,129.9603,-264.5808,105.1903,257.0253,304.9022,15243.1393,-62.3554
1702.8348,431.0204,-121.7075,996.7346,2002.5425,2175.4612,2598.8568,1482.3772,311.6449,-233.8838,581.1505,387.5096,149.4409,13151.3915,763.7087
1704.6921,933.4208,919.2334,-92.8611,2415.8955,2504.7985,1916.6569,1506.2922,359.6476,730.7076,447.1747,-68.8126,70.9135,8919.9741,805.9752
1706.5494,747.4643,501.3364,120.9209,2442.6132,3679.8633,1852.5491,2808.3619,245.0796,663.2707,689.1411,1038.611,367.7119,5606.9834,675.278
1708.4066,673.6758,356.4697,1409.9541,3963.8566,3753.6205,2585.7702,2400.8952,523.1223,-258.1732,156.1681,-289.7382,-272.7342,4025.913,249.2382
1710.2639,453.4375,300.1323,1057.5749,4265.1748,3780.7632,2376.4154,2801.296,519.949,1154.2537,-328.576,-582.0234,-311.5023,3743.6721,318.935
1712.1212,502.507,882.5906,362.6597,5467.4978,5457.4303,3084.1197,3501.5699,238.7551,798.3331,240.5235,743.7349,571.276,2495.9744,365.8742
1713.9785,537.1006,513.0078,-527.3557,6446.5741,5916.1855,3943.9724,3630.5976,648.5327,516.5559,240.4669,330.6013,144.9769,2142.2709,475.4252
1715.8358,198.052,746.9817,647.5255,8679.4025,7811.5525,4790.3009,4446.646,98.7883,229.2381,639.8841,116.7496,-214.814,1674.5874,221.0731
1717.6931,-24.4426,536.881,157.3668,10953.2562,11933.8986,5862.8716,6227.4388,142.5877,2.9346,2.4424,45.8998,630.1844,616.9494,265.7414
1719.5503,6.2477,433.0353,400.1024,15579.6716,15386.6267,8406.1718,8238.162,597.3674,815.868,142.8482,-236.0196,-382.1555,1454.7242,-135.6712
1721.4076,-276.3395,186.9693,824.1396,22750.2316,22643.0309,10097.3377,10908.5421,-12.3057,522.7909,1049.8737,562.5108,168.3822,1230.5411,426.3821
1723.2649,-285.905,512.8621,373.4203,31388.0352,32028.4095,15013.8622,14328.5122,70.0516,299.0867,661.758,255.7953,-72.3743,1346.3064,102.0793
1725.1222,785.15,-76.4874,317.2748,40186.6345,40343.982,21621.7627,21725.0523,895.8822,129.1265,1010.5887,281.2128,582.6055,29.1165,517.1718
1726.9795,96.0661,257.0422,-222.7113,40766.9225,40112.7116,30187.3671,30899.4549,429.2987,866.0175,355.4957,409.8352,639.1126,1368.2963,-32.5742
1728.8368,-236.729,-646.5841,552.6316,31391.9271,31294.341,38805.4032,38586.0342,407.1532,960.4656,552.7073,347.3798,936.387,1248.2884,539.8316
1730.694,529.1167,698.7923,1452.2282,22601.4763,22594.994,40393.8349,41067.5701,731.0688,411.1323,-119.8738,104.0023,123.3874,1223.4227,290.3176
